"http://images.marmitoncdn.org/recipephotos/multiphoto/06/06814ae0-7f47-42aa-83f2-bf41ffcafa4d_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_cake-et-sucre-ou-miel_r_83.aspx","Cake ET (sucre OU miel)","http://www.marmiton.org/recettes/recettes-incontournables-detail_cake-et-sucre-ou-miel_r_83.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/33/33e235f0-e855-478f-be53-8d5df9ecf178_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_carbonara_r_17.aspx","Carbonara","http://www.marmiton.org/recettes/recettes-incontournables-detail_carbonara_r_17.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/0c/0c5e3b44-1775-4964-9669-d61ce13f65e2_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_cassoulet_r_79.aspx","Cassoulet","http://www.marmiton.org/recettes/recettes-incontournables-detail_cassoulet_r_79.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/fc/fcc2663c-cd61-4506-980d-573451d54c1b_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_caviar-d-aubergines_r_38.aspx","Caviar d'aubergines","http://www.marmiton.org/recettes/recettes-incontournables-detail_caviar-d-aubergines_r_38.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/74/74b0b51b-fc92-48af-accd-99e23bd5dce7_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_charlotte_r_8.aspx","Charlotte","http://www.marmiton.org/recettes/recettes-incontournables-detail_charlotte_r_8.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/ff/ff410bff-9fb5-4b22-8f2c-8dc2c0613e57_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_cheese-cake_r_80.aspx","Cheese-cake","http://www.marmiton.org/recettes/recettes-incontournables-detail_cheese-cake_r_80.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/ff/ff410bff-9fb5-4b22-8f2c-8dc2c0613e57_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_cheesecake_r_72.aspx","Cheesecake","http://www.marmiton.org/recettes/recettes-incontournables-detail_cheesecake_r_72.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/65/65f6ef85-72c4-4c4d-a344-b6b6793e6d96_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_chili_r_73.aspx","Chili","http://www.marmiton.org/recettes/recettes-incontournables-detail_chili_r_73.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/8f/8f3b5586-f6be-4e7c-a2c5-83575dc325f5_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_choucroute_r_43.aspx","Choucroute","http://www.marmiton.org/recettes/recettes-incontournables-detail_choucroute_r_43.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/52/521d4165-8d0b-45c1-8dca-dbe5adced93a_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_clafoutis_r_45.aspx","Clafoutis","http://www.marmiton.org/recettes/recettes-incontournables-detail_clafoutis_r_45.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/9c/9cf5b41d-3d21-4149-9116-c1b0980b1243_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_cookies_r_58.aspx","Cookies","http://www.marmiton.org/recettes/recettes-incontournables-detail_cookies_r_58.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/25/2586b2d1-ae96-469e-804d-20ea6e0adaf8_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_couscous_r_81.aspx","Couscous","http://www.marmiton.org/recettes/recettes-incontournables-detail_couscous_r_81.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/5e/5e556105-d2ee-40cb-bfcc-909c90ebc7fc_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_creme-anglaise_r_20.aspx","Crème anglaise","http://www.marmiton.org/recettes/recettes-incontournables-detail_creme-anglaise_r_20.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/c5/c5b69bc2-ff15-4c40-9a48-0b67b3c0fb49_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_creme-au-chocolat_r_22.aspx","Crème au chocolat","http://www.marmiton.org/recettes/recettes-incontournables-detail_creme-au-chocolat_r_22.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/a8/a87b463d-b6ec-4026-a429-0f862d721c38_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_creme-brulee_r_21.aspx","Crème brûlée","http://www.marmiton.org/recettes/recettes-incontournables-detail_creme-brulee_r_21.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/96/967d8deb-c304-43f5-a54e-8dca450aa033_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_creme-patissiere_r_23.aspx","Crème pâtissière","http://www.marmiton.org/recettes/recettes-incontournables-detail_creme-patissiere_r_23.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/f7/f73d46b5-39cf-41ce-a169-2892a993dcf9_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_creme-renversee-creme-aux-oeufs_r_24.aspx","Crème renversée (crème aux oeufs)","http://www.marmiton.org/recettes/recettes-incontournables-detail_creme-renversee-creme-aux-oeufs_r_24.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/09/09f00c05-9481-46ea-b498-8e654f9fd24d_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_crepes_r_312.aspx","Crêpes","http://www.marmiton.org/recettes/recettes-incontournables-detail_crepes_r_312.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/37/37d519ca-22c2-41e5-86be-470807deebc7_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_croque-monsieur_r_48.aspx","Croque-monsieur","http://www.marmiton.org/recettes/recettes-incontournables-detail_croque-monsieur_r_48.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/f5/f5894e1c-7135-4467-ad1c-f67218e6bd95_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_crumble_r_25.aspx","Crumble","http://www.marmiton.org/recettes/recettes-incontournables-detail_crumble_r_25.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/20/20f8afee-8f4c-44db-8116-3e102090a33f_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_curry_r_96.aspx","Curry","http://www.marmiton.org/recettes/recettes-incontournables-detail_curry_r_96.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/17/1771292f-3237-405c-8548-0f32d044ce10_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_endives-au-jambon_r_56.aspx","Endives au jambon","http://www.marmiton.org/recettes/recettes-incontournables-detail_endives-au-jambon_r_56.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/35/35d3c11e-ef2a-4926-a324-b3d8b6a33cc8_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_far-breton_r_9.aspx","Far Breton","http://www.marmiton.org/recettes/recettes-incontournables-detail_far-breton_r_9.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/0c/0c6ea9f4-b125-448d-8225-45a606717f5e_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_financier_r_26.aspx","Financier","http://www.marmiton.org/recettes/recettes-incontournables-detail_financier_r_26.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/fe/fee3b481-fa1c-4dff-aa8d-f44d73899b5e_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_flan_r_27.aspx","Flan","http://www.marmiton.org/recettes/recettes-incontournables-detail_flan_r_27.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/ec/ecb033cb-ad47-4c6b-ad96-d1943e9de335_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_fondant-au-chocolat_r_316.aspx","Fondant au chocolat","http://www.marmiton.org/recettes/recettes-incontournables-detail_fondant-au-chocolat_r_316.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/8d/8dd32fa1-55f5-4810-a162-17e740cb6947_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_fondue_r_49.aspx","Fondue","http://www.marmiton.org/recettes/recettes-incontournables-detail_fondue_r_49.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/9f/9f80cc85-403e-4620-b1d7-a4f491090933_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_frites_r_420.aspx","Frites","http://www.marmiton.org/recettes/recettes-incontournables-detail_frites_r_420.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/40/40ac3384-c4e7-41a1-a6a3-00d2b9a5eb48_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_galette-des-rois_r_10.aspx","Galette des rois","http://www.marmiton.org/recettes/recettes-incontournables-detail_galette-des-rois_r_10.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/ef/ef861901-d817-4963-8718-e21542c9881c_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_gaspacho_r_95.aspx","Gaspacho","http://www.marmiton.org/recettes/recettes-incontournables-detail_gaspacho_r_95.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/d1/d1c5d582-5b99-4d5d-a869-3324d90e408c_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_gateau-au-yaourt_r_53.aspx","Gâteau au yaourt","http://www.marmiton.org/recettes/recettes-incontournables-detail_gateau-au-yaourt_r_53.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/db/db59993b-cbde-4cb6-8be1-332cee0a1ee0_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_gateau-de-semoule_r_29.aspx","Gâteau de semoule","http://www.marmiton.org/recettes/recettes-incontournables-detail_gateau-de-semoule_r_29.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/b8/b851c0fb-e26c-4e3f-8e10-4b520351a1c8_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_gateau-marbre_r_28.aspx","Gâteau marbré","http://www.marmiton.org/recettes/recettes-incontournables-detail_gateau-marbre_r_28.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/fa/fa97d445-a240-4e6e-ab42-9194422b98f2_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_gaufres_r_11.aspx","Gaufres","http://www.marmiton.org/recettes/recettes-incontournables-detail_gaufres_r_11.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/60/60362548-5696-4941-a602-a3ff3f6eb434_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_gnocchi_r_88.aspx","Gnocchi","http://www.marmiton.org/recettes/recettes-incontournables-detail_gnocchi_r_88.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/dc/dcd2af7b-f877-48f4-9466-6d8a17a2abff_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_gratin-dauphinois_r_1.aspx","Gratin dauphinois","http://www.marmiton.org/recettes/recettes-incontournables-detail_gratin-dauphinois_r_1.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/ad/ad86f5f3-f59d-4655-bdb9-5eb05bc2c202_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_gratin-de-courgettes_r_85.aspx","Gratin de courgettes","http://www.marmiton.org/recettes/recettes-incontournables-detail_gratin-de-courgettes_r_85.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/2a/2aa47c61-486e-47ac-be11-5cffb5568944_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_guacamole_r_16.aspx","Guacamole","http://www.marmiton.org/recettes/recettes-incontournables-detail_guacamole_r_16.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/d2/d234689b-6cd8-4312-903f-9583f7067999_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_hachis-parmentier_r_315.aspx","Hachis Parmentier","http://www.marmiton.org/recettes/recettes-incontournables-detail_hachis-parmentier_r_315.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/b3/b3a84b24-1364-4b4c-b837-803ebf0ec33e_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_houmous_r_92.aspx","Houmous","http://www.marmiton.org/recettes/recettes-incontournables-detail_houmous_r_92.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/f4/f439bfca-3dc3-4a33-a643-c5d39a229c94_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_lasagnes_r_18.aspx","Lasagnes","http://www.marmiton.org/recettes/recettes-incontournables-detail_lasagnes_r_18.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/00/00a11557-c3d1-4126-8ff9-591bba551d9c_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_madeleines_r_61.aspx","Madeleines","http://www.marmiton.org/recettes/recettes-incontournables-detail_madeleines_r_61.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/aa/aa3746d3-d972-4fe4-ba5c-3d2d355e6cc7_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_mayonnaise_r_71.aspx","Mayonnaise","http://www.marmiton.org/recettes/recettes-incontournables-detail_mayonnaise_r_71.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/c6/c614187f-d00d-4215-b6ff-a3058f2463b1_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_meringue_r_12.aspx","Meringue","http://www.marmiton.org/recettes/recettes-incontournables-detail_meringue_r_12.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/86/86a7ee3b-bed6-411e-a0a4-299bd324d73c_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_milk-shake_r_67.aspx","Milk shake","http://www.marmiton.org/recettes/recettes-incontournables-detail_milk-shake_r_67.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/d8/d84175e4-df12-446e-ba70-d6659e76d907_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_mille-feuilles_r_44.aspx","Mille feuilles","http://www.marmiton.org/recettes/recettes-incontournables-detail_mille-feuilles_r_44.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/8f/8f915f18-f83b-4453-a864-2bfaf4f38395_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_moelleux-au-chocolat_r_69.aspx","Moelleux au chocolat","http://www.marmiton.org/recettes/recettes-incontournables-detail_moelleux-au-chocolat_r_69.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/58/58e8169c-5b03-4e48-8911-ecd6511a5249_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_moussaka_r_422.aspx","Moussaka","http://www.marmiton.org/recettes/recettes-incontournables-detail_moussaka_r_422.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/dd/dd3826e2-bd9a-4c5c-a79e-08dfdb5a79d5_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_mousse-au-chocolat_r_30.aspx","Mousse au chocolat","http://www.marmiton.org/recettes/recettes-incontournables-detail_mousse-au-chocolat_r_30.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/51/51532350-f5da-459f-b9f8-88fd4a37baa4_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_nems_r_313.aspx","Nems","http://www.marmiton.org/recettes/recettes-incontournables-detail_nems_r_313.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/1a/1aa0348b-8ec8-46f0-b308-19c737171fff_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_oeufs-a-la-neige-et-ile-flottante_r_31.aspx","Oeufs à la neige et île flottante","http://www.marmiton.org/recettes/recettes-incontournables-detail_oeufs-a-la-neige-et-ile-flottante_r_31.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/fb/fb639f9d-c473-4912-a129-208184939b44_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_oeufs-cocotte_r_64.aspx","Oeufs cocotte","http://www.marmiton.org/recettes/recettes-incontournables-detail_oeufs-cocotte_r_64.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/7f/7fc20ae0-c98f-40e9-a1ba-7fd039e840d5_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_omelette_r_46.aspx","Omelette","http://www.marmiton.org/recettes/recettes-incontournables-detail_omelette_r_46.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/54/54eae405-f2a9-471b-8fe5-36576877dba9_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_osso-bucco_r_311.aspx","Osso bucco","http://www.marmiton.org/recettes/recettes-incontournables-detail_osso-bucco_r_311.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/fd/fdd826f4-d0ca-4430-8cc4-b907d97b13c2_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_paella_r_51.aspx","Paëlla","http://www.marmiton.org/recettes/recettes-incontournables-detail_paella_r_51.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/4f/4f6c6dda-0e7f-4549-9561-1f7dcf9acee9_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_pain_r_65.aspx","Pain","http://www.marmiton.org/recettes/recettes-incontournables-detail_pain_r_65.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/71/71bf1887-d79d-4584-b48c-f6d53fdb35ca_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_pain-d-epices_r_13.aspx","Pain d'épices","http://www.marmiton.org/recettes/recettes-incontournables-detail_pain-d-epices_r_13.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/d3/d33aeed2-1eff-4100-95f8-29da9c820bc7_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_pain-perdu_r_87.aspx","Pain perdu","http://www.marmiton.org/recettes/recettes-incontournables-detail_pain-perdu_r_87.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/da/da7de700-54aa-4f4b-aec5-d4b5aa4bcbda_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_pancakes_r_68.aspx","Pancakes","http://www.marmiton.org/recettes/recettes-incontournables-detail_pancakes_r_68.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/26/263586f3-dde2-43fd-90cf-ee0f5056a08b_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_pate-a-crepes_r_14.aspx","Pâte à crêpes","http://www.marmiton.org/recettes/recettes-incontournables-detail_pate-a-crepes_r_14.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/d1/d1f3cf3c-f1a4-4a88-854d-da79729d0231_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_pate-brisee-sablee-feuilletee-pizza_r_62.aspx","Pâte brisée, sablée, feuilletée, pizza","http://www.marmiton.org/recettes/recettes-incontournables-detail_pate-brisee-sablee-feuilletee-pizza_r_62.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/8c/8cf4fd26-e828-44a6-83c8-63a4ce41df92_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_pizza_r_40.aspx","Pizza","http://www.marmiton.org/recettes/recettes-incontournables-detail_pizza_r_40.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/a3/a39a82e1-19ea-40b4-a834-f78ce631a415_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_poulet-au-curry_r_57.aspx","Poulet au curry","http://www.marmiton.org/recettes/recettes-incontournables-detail_poulet-au-curry_r_57.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/ee/eea86367-f488-48a2-962e-265ec4b9b80b_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_pudding_r_15.aspx","Pudding","http://www.marmiton.org/recettes/recettes-incontournables-detail_pudding_r_15.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/78/78e88a70-d3cf-4460-8330-037de4343eff_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_puree_r_52.aspx","Purée","http://www.marmiton.org/recettes/recettes-incontournables-detail_puree_r_52.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/74/7499b42d-f3f2-4fb5-87d2-43b4df69960c_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_quatre-quarts_r_419.aspx","Quatre-quarts","http://www.marmiton.org/recettes/recettes-incontournables-detail_quatre-quarts_r_419.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/8d/8d25eb8a-6813-4ab5-9c99-f38ede78f395_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_quiche_r_42.aspx","Quiche","http://www.marmiton.org/recettes/recettes-incontournables-detail_quiche_r_42.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/21/210d18ae-6d8e-47d4-aa37-b34ef1ce4abd_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_quiche-lorraine_r_421.aspx","Quiche Lorraine","http://www.marmiton.org/recettes/recettes-incontournables-detail_quiche-lorraine_r_421.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/8f/8f9e25f9-778e-4848-8df2-78079b49bb92_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_raclette_r_317.aspx","Raclette","http://www.marmiton.org/recettes/recettes-incontournables-detail_raclette_r_317.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/d8/d8037ac7-0cf3-40c7-887d-2e7c7e5c79e2_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_ratatouille_r_4.aspx","Ratatouille","http://www.marmiton.org/recettes/recettes-incontournables-detail_ratatouille_r_4.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/73/73c1fe78-a9e1-4c2c-94fd-de321b2c3ea9_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_risotto_r_19.aspx","Risotto","http://www.marmiton.org/recettes/recettes-incontournables-detail_risotto_r_19.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/ea/ea8c03ad-81a6-4dad-b3ba-3510bdc45670_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_riz-au-lait_r_32.aspx","Riz au lait","http://www.marmiton.org/recettes/recettes-incontournables-detail_riz-au-lait_r_32.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/d2/d22d1a29-31e4-40d4-9911-61c7d5552c9e_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_rouleaux-de-printemps_r_314.aspx","Rouleaux de printemps","http://www.marmiton.org/recettes/recettes-incontournables-detail_rouleaux-de-printemps_r_314.aspx"
"http://images.marmitoncdn.org/recipephotos/multiphoto/b3/b3b8a7a4-1b99-4d25-8d0a-bf511bb80ced_tn-80x80.jpg","http://www.marmiton.org/recettes/recettes-incontournables-detail_sables_r_59.aspx","Sablés","http://www.marmiton.org/recettes/recettes-incontournables-detail_sables_r_59.aspx"
